Delivery_lead_time,Distance_from_supplier,Confirmation_lead_time,Container_20,Container_ratio,Only_container_40,Deli_date_lateness_late,Deli_lead_time_late,Weekday_Count,Holiday_Count,Label
1,3800.3,0,6,0,1,1,1,6,0,1
0,3800.3,1,4,0.090909008,0,1,1,9,0,1
0,3800.3,0,1,10,1,0,0,5,0,1
1,1791.94,1,1,0,0,1,1,4,0,1
0,3800.3,0,1,0,1,1,0,3,0,1
-1,1791.94,0,11,0,0,1,1,5,0,1
3,1791.94,0,0,0,0,1,1,4,0,0
3,3800.3,0,0,0.4999975,0,1,1,6,0,1
0,3800.3,0,6,0,1,1,1,5,0,1
4,1791.94,0,2,5.999940001,1,1,1,5,1,1
3,3800.3,0,1,0,0,1,1,5,0,1
1,1791.94,1,11,0,0,1,1,8,0,1
4,1791.94,0,0,0,0,1,0,5,0,1
1,1791.94,0,0,0,0,1,0,6,0,0
3,1791.94,0,16,0,0,1,1,4,0,1
0,3800.3,1,0,0.111110988,0,1,1,5,0,1
1,3800.3,0,1,0,0,1,0,7,0,1
1,1791.94,0,7,0.5999988,1,0,1,7,0,1
0,3800.3,0,3,0,0,1,1,6,5,1
1,1791.94,0,7,10,0,1,0,5,0,1
3,3800.3,0,1,0,0,1,0,6,0,1
2,1791.94,0,0,10,0,1,1,6,1,1
0,1791.94,0,3,1.999993333,0,1,1,6,1,1
0,3800.3,0,0,3.4999825,0,1,1,7,0,1
2,3800.3,1,4,5.999940001,1,1,0,6,0,0
1,1791.94,2,0,0,1,1,1,5,0,1
3,1791.94,0,1,10,1,1,1,5,1,1
1,3800.3,0,5,0.166666389,0,1,1,8,0,1
3,3800.3,0,1,1.999993333,1,1,1,5,0,1
1,3800.3,0,0,0,1,1,1,7,1,0
2,3800.3,0,0,5.999940001,0,1,1,7,0,1
1,3800.3,0,0,0,0,1,1,7,7,1
2,3800.3,0,1,0,0,1,1,3,0,1
0,1791.94,0,1,10,0,1,1,5,0,1
1,3800.3,0,0,0,1,1,0,5,0,1
1,3800.3,0,0,0,0,1,1,4,0,1
0,3800.3,0,1,3.4999825,0,0,1,7,1,1
3,3800.3,0,0,0,0,1,1,7,0,0
4,1791.94,0,0,0.99999,0,1,0,5,0,1
0,1791.94,0,1,10,0,1,1,5,1,1
2,1791.94,0,1,10,0,1,1,6,0,1
1,3800.3,0,3,5.999940001,1,1,1,3,5,1
1,1791.94,1,0,0,0,1,1,6,5,1
2,3800.3,0,1,6.999930001,0,0,1,6,0,1
2,3800.3,0,0,0.5999988,0,1,1,8,0,1
2,1791.94,0,0,10,0,1,1,7,5,1
0,3800.3,1,1,0,1,1,1,5,0,1
0,3800.3,1,0,0,1,1,1,8,0,0
0,1791.94,0,0,0,1,1,1,6,0,1
3,3800.3,1,5,0,1,0,1,5,0,0
1,3800.3,0,0,0,1,0,1,5,0,0
0,3800.3,0,3,0.166666528,0,1,1,7,0,1
1,3800.3,0,13,1.999993333,0,1,1,5,6,1
0,1791.94,1,6,3.4999825,0,1,0,3,1,1
0,1791.94,0,2,0.111110988,1,1,1,3,0,1
5,3800.3,0,1,10,1,1,0,8,5,1
0,1791.94,0,0,0.166666389,0,1,1,9,7,1
-1,3800.3,1,1,0.142856939,1,1,0,6,0,1
0,3800.3,0,1,0,0,1,1,7,0,1
1,1791.94,1,0,0,0,1,1,5,0,1
0,3800.3,0,9,0,1,1,1,8,0,1
2,1791.94,1,0,10,0,1,0,7,0,0
3,1791.94,0,0,0,1,1,1,5,0,1
1,3800.3,0,0,0,0,0,0,4,0,0
1,3800.3,0,0,4.81046014,0,1,1,6,0,0
0,1791.94,0,0,1.485942521,0,0,1,6,0,0
2,3800.3,0,0,0.042131972,0,1,1,2,0,0
0,3800.3,0,3,8.575606294,0,0,0,8,0,0
3,1791.94,0,0,0,0,1,0,5,0,0
1,3800.3,0,0,0.63705791,0,1,0,2,0,0
0,3800.3,0,0,0,0,1,1,5,0,0
2,3800.3,0,0,5.999940001,0,1,1,5,0,0
0,1791.94,0,1,3.945074772,0,0,0,5,0,0
1,3800.3,0,12,0.880884655,0,1,1,6,0,0
0,3800.3,0,0,0,0,0,0,4,0,0
0,3800.3,0,0,1.820757416,0,0,0,6,0,0
0,1791.94,0,0,3.108431907,0,1,0,7,2,0
2,1791.94,0,2,6.259882216,0,1,0,6,0,0
0,3800.3,0,0,8.365308908,0,1,1,5,0,0
2,1791.94,0,0,0.098554566,0,1,1,7,0,0
2,3800.3,0,0,0.017850735,0,1,0,2,0,0
1,3800.3,2,0,6.369332071,0,1,1,5,0,0
0,3800.3,0,0,0,0,1,0,5,4,0
1,3800.3,0,4,4.4094682,0,0,1,7,0,0
1,1791.94,0,0,0.174047677,0,0,1,7,0,0
0,1791.94,0,2,1.928705687,0,1,1,7,0,0
0,1791.94,0,10,0.008428611,0,1,0,6,0,0
1,3800.3,1,1,0.076031731,0,1,1,4,1,0
0,1791.94,0,1,0.025479739,0,1,1,5,0,0
3,1791.94,0,0,0.506894143,0,1,0,7,0,0
1,1791.94,0,9,2.081086762,0,1,0,6,0,0
1,3800.3,0,0,0.026918247,0,0,1,4,0,0
1,3800.3,0,0,4.822740001,0,1,0,5,0,0
0,3800.3,1,0,0.240881857,1,0,1,5,1,0
1,3800.3,0,0,0.611061424,0,1,1,8,0,0
0,1791.94,0,0,0,0,1,0,6,0,0
0,3800.3,0,4,2.88222055,0,1,1,4,0,0
2,3800.3,1,1,6.85572734,0,1,1,4,0,0
1,1791.94,0,2,6.244171146,0,0,0,5,2,0
0,3800.3,0,3,0.558480362,0,1,1,4,3,0
1,3800.3,0,0,9.514333093,0,1,1,3,0,0
1,1791.94,0,1,0.721125146,0,1,1,3,0,0
1,1791.94,0,1,8.345936176,0,0,0,6,1,0
0,3800.3,0,2,6.91317591,0,1,0,4,0,0
0,3800.3,1,3,0.512782865,0,1,0,5,0,0
0,3800.3,0,0,0.247648776,0,1,1,5,0,0
0,1791.94,0,0,0.022619891,1,0,0,5,0,0
0,1791.94,0,1,0.084587078,0,0,0,5,2,0
0,1791.94,0,1,0,0,1,1,8,0,0
0,1791.94,0,5,0.215906878,0,1,1,5,0,0
2,1791.94,1,4,0.288001196,0,1,1,5,0,0
1,1791.94,0,7,0,0,1,0,6,2,0
1,1791.94,0,0,0.106074281,0,1,1,8,0,0
0,3800.3,0,0,6.902275557,0,1,0,5,0,0
1,3800.3,1,6,0.385552922,0,1,0,6,0,0
0,3800.3,0,0,0.126671131,1,1,0,3,0,0
1,3800.3,0,5,9.42399566,0,1,0,9,0,0
0,1791.94,0,1,0,0,0,1,6,0,0
0,3800.3,0,12,0.389764998,0,0,0,5,4,0
2,3800.3,0,0,8.631548334,0,1,0,7,0,0
2,3800.3,0,0,0.24401677,0,1,1,5,0,0
0,1791.94,0,0,0.862915854,1,0,0,5,0,0
2,1791.94,0,0,0,0,1,1,6,0,0
1,1791.94,0,0,0.287876799,0,1,1,7,0,0
0,1791.94,0,0,0,0,0,0,7,0,0
2,1791.94,0,0,1.914648304,1,1,0,5,0,0
0,3800.3,1,5,0.783377089,0,1,1,2,2,0
1,1791.94,0,0,2.393998036,0,1,0,5,0,0
2,1791.94,0,0,0.852203869,0,1,0,6,0,0
0,1791.94,2,0,0.409339444,0,1,0,4,0,0
0,3800.3,0,0,0,0,1,0,7,0,0
0,3800.3,0,1,0.688235079,0,0,0,6,0,0
1,3800.3,0,2,0.031553027,0,0,0,3,0,0
3,3800.3,0,7,0,0,0,1,7,2,0
3,3800.3,0,0,0.081810799,0,1,0,4,1,0
0,1791.94,0,0,6.683542142,0,1,0,5,2,0
0,3800.3,0,7,0,0,1,0,5,0,0
1,1791.94,0,4,0.239548994,0,1,0,5,3,0
1,1791.94,0,1,0.135605828,0,0,0,4,0,0
0,1791.94,0,0,4.841294172,0,1,0,4,3,0
0,1791.94,0,4,0.054249807,0,1,1,5,0,0
2,3800.3,0,11,7.501532294,0,1,1,5,0,0
1,1791.94,0,1,0.076136237,0,0,1,7,0,0
0,3800.3,0,4,0.154331108,0,1,1,7,0,0
0,3800.3,0,1,0.016319568,0,1,0,5,0,0
0,3800.3,0,4,0,1,1,0,5,0,0
3,1791.94,0,0,9.483917349,0,1,0,7,0,0
1,3800.3,0,0,0.311001426,0,1,0,6,0,0
1,1791.94,0,0,0.003763681,0,1,0,6,0,0
2,3800.3,0,0,7.864981102,1,1,1,6,0,0
0,3800.3,0,0,7.91935623,0,1,0,7,1,0
2,1791.94,0,7,3.787274406,0,1,1,7,0,0
0,3800.3,0,0,4.300148588,0,1,0,5,0,0
0,3800.3,1,0,0.294293254,0,1,0,5,0,0
2,3800.3,0,0,7.216294762,1,1,0,5,3,0
0,1791.94,0,1,4.524821159,0,1,1,5,0,0
2,1791.94,0,0,10,0,1,0,5,0,0
0,3800.3,0,0,0.223118375,0,0,0,5,4,0
2,3800.3,1,1,0,0,0,1,6,4,0
2,3800.3,0,0,4.042095753,0,1,0,4,0,0
1,3800.3,0,0,2.299700757,0,1,1,5,0,0
0,3800.3,0,0,0.278401198,0,0,1,5,0,0
0,3800.3,0,3,2.077160549,0,1,0,5,0,0
1,3800.3,0,0,2.250374866,0,1,1,5,0,0
1,3800.3,0,2,7.725674265,1,1,1,5,1,0
0,1791.94,0,8,0.229667791,0,1,1,6,0,0
1,1791.94,0,0,0,0,1,1,9,0,0
0,3800.3,0,0,0.192160109,0,1,1,6,0,0
1,3800.3,0,1,0.148939217,0,0,1,5,0,0
0,3800.3,0,0,1.986523771,0,1,0,6,0,0
0,1791.94,0,0,1.314429718,1,1,0,5,0,0
3,3800.3,0,2,0.062194217,0,1,1,6,0,0
2,1791.94,0,1,1.154094539,0,1,1,6,0,0
1,1791.94,0,3,0.569198867,0,1,0,5,0,0
1,1791.94,1,0,2.896714467,0,1,0,5,0,0
2,3800.3,0,10,0,1,1,0,6,0,0
3,3800.3,0,0,0,0,1,1,6,0,0
0,1791.94,1,0,0,0,1,1,5,0,0
1,3800.3,0,0,0.067154416,1,1,1,4,0,0
1,3800.3,0,1,5.958630421,0,1,1,9,0,0
1,3800.3,0,16,0.4434115,0,0,1,5,0,0
2,3800.3,0,4,0.95640696,1,0,1,6,0,0
1,1791.94,0,1,6.227770239,0,1,1,7,0,0
0,3800.3,0,11,2.509838626,1,1,0,3,0,0
1,1791.94,0,2,5.011453001,0,1,0,5,0,0
-1,3800.3,0,0,2.462948765,0,0,0,4,2,0
0,1791.94,0,1,0.858906521,0,1,1,7,0,0
0,1791.94,0,1,0,0,1,0,3,0,0
0,1791.94,2,7,6.58691012,0,0,0,3,2,0
1,3800.3,0,0,3.545266333,0,1,1,7,0,0
3,1791.94,0,0,8.196415095,0,0,0,6,0,0
0,1791.94,0,1,0.429141155,0,0,0,7,6,0
0,3800.3,0,15,0.041371501,0,0,0,5,3,0
-1,3800.3,0,5,0.176151115,0,1,0,5,0,0
1,3800.3,0,1,0,0,0,1,5,2,0
0,1791.94,0,0,0.133206426,0,1,0,7,0,0
0,1791.94,1,1,0.626991667,0,1,1,8,0,0
0,3800.3,0,1,0.03389792,0,1,1,3,3,0
1,3800.3,0,1,0,0,1,0,7,0,0
0,3800.3,0,0,0,0,1,0,6,1,0
2,3800.3,0,0,9.478326804,0,1,0,5,0,0
0,3800.3,0,0,8.270688417,1,1,1,6,3,0
0,1791.94,0,0,0,0,1,1,5,0,0
0,3800.3,0,13,0,0,1,1,3,5,0
2,3800.3,0,0,0.69286259,0,0,0,7,0,0
0,1791.94,0,2,0,0,1,0,6,0,0
1,1791.94,0,1,0,1,1,0,6,0,0
0,3800.3,0,1,0,0,1,1,7,0,0
0,3800.3,0,0,0,0,1,0,2,3,0
0,1791.94,0,1,0,0,1,1,8,0,0
0,3800.3,0,4,0,0,1,1,6,0,0
0,1791.94,0,1,0,0,1,0,5,0,0
0,1791.94,0,6,0,0,1,0,6,0,0
0,1791.94,0,0,0,0,1,1,7,0,0
1,3800.3,1,0,4.023730507,0,1,0,7,1,0
0,3800.3,0,1,0,0,1,0,6,0,0
0,3800.3,0,2,0.062420271,0,1,1,6,0,0
2,1791.94,0,13,8.451424259,0,0,0,6,5,0
1,3800.3,0,4,3.886748005,0,1,1,5,0,0
0,1791.94,0,1,1.451949929,0,0,1,8,1,0
3,3800.3,0,0,0,1,1,0,6,0,0
1,3800.3,0,0,0.649478853,0,0,1,5,0,0
0,3800.3,0,1,4.977505065,1,1,1,6,0,0
1,1791.94,1,0,1.924021543,1,0,1,6,1,0
2,1791.94,0,3,4.484772815,0,1,1,2,0,0
0,1791.94,0,6,0,0,1,0,5,1,0
2,3800.3,0,0,0.282422195,0,1,1,6,0,0
0,1791.94,0,0,0.018727772,0,1,1,8,0,0
2,3800.3,0,4,0.007984051,0,0,1,5,0,0
0,1791.94,0,1,0.17093203,0,1,0,4,0,0
0,1791.94,0,5,0.028392586,0,1,1,5,0,0
0,3800.3,0,0,9.193036368,0,0,0,6,0,0
0,1791.94,0,1,0.017402663,0,1,1,6,0,0
1,1791.94,2,1,7.27157777,0,1,1,5,0,0
0,1791.94,0,1,0.039497256,0,0,1,7,0,0
1,3800.3,0,4,0.370719513,0,1,1,3,0,0
1,1791.94,0,0,4.094534969,0,1,1,5,0,0
3,3800.3,0,1,0,1,1,0,5,0,0
1,3800.3,0,4,3.588749579,0,1,0,5,3,0
1,3800.3,0,5,0,1,1,0,5,2,0
0,1791.94,0,3,0,0,1,0,6,0,0
0,1791.94,0,3,2.651669228,0,0,1,5,0,0
0,1791.94,0,0,0.724472571,0,0,0,5,3,0
1,3800.3,0,5,0.984642043,0,1,1,7,0,0
1,1791.94,0,1,0.162613389,0,1,0,7,0,0
1,3800.3,1,0,4.452740248,0,1,0,7,1,0
1,1791.94,0,0,1.48810917,0,1,1,3,0,0
1,1791.94,0,0,0,0,1,1,7,0,0
0,1791.94,0,0,0.309276664,0,0,1,5,0,0
0,3800.3,0,1,0.047627089,0,1,0,5,0,0
0,3800.3,0,3,0.074299417,0,1,1,5,0,0
0,3800.3,0,0,0,0,0,1,7,3,0
0,1791.94,1,0,0.125493329,0,0,0,6,0,0
2,3800.3,0,1,0,0,1,0,3,0,0
0,1791.94,0,0,0.000275763,0,0,0,5,6,0
0,3800.3,0,6,0.221083518,0,1,0,5,0,0
0,3800.3,0,0,2.793221349,0,1,1,7,0,0
0,1791.94,0,1,4.482981332,0,1,1,5,0,0
2,3800.3,0,0,0.239475181,0,1,0,6,1,0
0,3800.3,0,4,0,1,0,0,5,0,0
0,1791.94,0,1,0,0,0,0,4,0,0
1,3800.3,0,0,0,0,1,0,5,0,0
1,3800.3,0,0,1.73329639,0,1,1,5,0,0
0,3800.3,1,3,6.046932032,0,1,1,3,0,0
-1,3800.3,0,0,2.975326526,0,0,0,4,3,0
1,3800.3,0,1,1.189698927,0,0,0,3,0,0
4,3800.3,0,0,0.295605223,0,0,0,7,0,0
1,1791.94,0,0,0.185562624,0,0,1,5,0,0
1,1791.94,0,7,0,0,1,1,7,0,0
0,3800.3,0,0,0.89696566,0,1,0,7,0,0
0,3800.3,0,0,0,0,0,0,7,0,0
1,3800.3,0,0,4.57426673,0,1,1,6,0,0
1,1791.94,0,0,1.307169183,0,1,1,7,0,0
2,3800.3,0,2,2.022921108,0,1,0,6,0,0
0,3800.3,0,8,4.0694381,0,0,0,6,0,0
0,3800.3,0,3,0,0,1,1,5,0,0
0,3800.3,1,2,8.69989136,0,1,1,4,0,0
1,1791.94,0,1,0,0,0,1,5,0,0
1,1791.94,0,8,2.916934507,0,1,1,4,0,0
0,3800.3,0,1,0.084028066,0,1,0,6,4,0
0,3800.3,0,0,0.038397741,1,1,1,5,0,0
2,3800.3,0,0,7.107560972,0,1,0,6,2,0
1,3800.3,0,1,0,0,0,0,6,0,0
1,1791.94,0,4,0,0,1,0,5,0,0
1,1791.94,0,0,0,0,1,1,3,0,0
1,1791.94,0,5,9.815778087,0,1,1,3,0,0
0,1791.94,0,15,0.940992049,0,0,0,7,0,0
1,1791.94,0,0,1.902518159,0,1,0,8,0,0
0,1791.94,0,2,8.859121942,0,1,1,5,0,0
1,3800.3,0,6,0.004165107,0,0,0,8,0,0
0,3800.3,0,1,0,0,1,1,5,0,0
0,3800.3,0,1,0,0,1,1,3,3,0
0,3800.3,0,3,0,1,0,0,6,0,0
0,1791.94,0,0,0.239227924,0,1,1,8,3,0
1,3800.3,0,1,0.829403579,0,0,0,3,0,0
2,3800.3,0,13,4.461477219,0,0,0,3,0,0
3,3800.3,0,0,6.731046736,1,1,0,8,0,0
1,1791.94,0,1,0.136048714,0,1,1,7,0,0
1,3800.3,0,0,3.993466603,0,1,0,5,0,0
0,1791.94,0,0,0.619033243,0,1,1,6,0,0
0,1791.94,0,0,0,0,0,1,6,0,0
0,3800.3,0,2,0.689277779,0,1,1,3,0,0
1,3800.3,0,6,1.028975775,0,0,1,4,0,0
0,3800.3,0,1,0.981384187,0,1,0,5,2,0
1,3800.3,0,0,0,0,1,1,7,0,0
0,3800.3,0,6,6.454189859,0,1,1,4,0,0
0,3800.3,0,0,0.690768848,0,0,0,7,0,0
1,1791.94,0,1,0.040376692,0,1,1,5,0,0
1,1791.94,0,5,2.310533837,1,0,1,6,0,0
1,1791.94,0,0,0,0,1,1,5,0,0
2,3800.3,0,3,0,0,0,1,4,0,0
0,3800.3,0,0,0,0,1,1,6,0,0
0,3800.3,0,0,0,0,0,1,5,1,0
1,1791.94,0,6,0.689119942,0,1,0,5,4,0
0,1791.94,0,1,0.090909008,0,1,1,5,0,0
0,1791.94,0,1,10,0,1,0,5,0,0
1,1791.94,0,6,0.047428651,0,1,1,5,0,0
0,1791.94,0,0,0,0,1,1,3,0,0
0,3800.3,0,2,6.121605349,0,1,0,7,0,0
0,3800.3,0,0,1.820440948,0,0,0,5,0,0
2,3800.3,0,0,0,0,1,0,3,4,0
0,3800.3,0,0,7.792874141,0,0,0,5,0,0
1,3800.3,0,1,0,0,1,0,6,1,0
2,3800.3,1,8,0.842121927,0,1,1,7,0,0
0,1791.94,0,0,0.074791106,0,0,1,6,0,0
0,3800.3,0,0,0.409752694,0,1,1,5,0,0
2,1791.94,0,2,0.18828966,0,0,0,6,0,0
0,1791.94,0,0,8.508215768,0,1,1,3,4,0
0,1791.94,2,2,0.935772706,0,0,1,2,0,0
1,3800.3,0,4,0.162707899,0,1,1,5,0,0
1,1791.94,0,0,2.129678464,0,1,0,7,0,0
3,3800.3,0,4,0.043917915,0,0,1,6,2,0
1,1791.94,0,1,0,0,1,1,5,0,0
1,3800.3,0,5,7.153810172,0,1,1,6,0,0
2,1791.94,0,0,0.495541018,1,1,1,5,2,0
0,1791.94,0,3,0.154365831,0,0,1,5,0,0
0,1791.94,0,8,6.999930001,0,0,1,6,0,0
0,3800.3,2,0,6.037592789,0,1,1,6,0,0
0,3800.3,0,2,0,0,0,0,5,0,0
0,1791.94,0,5,8.205446477,0,1,0,9,0,0
0,3800.3,0,0,0.319634677,0,1,0,5,0,0
0,3800.3,0,0,0,0,1,0,5,0,0
0,3800.3,0,1,0.054871678,0,1,1,7,0,0
0,1791.94,0,3,0.524817101,0,1,0,5,0,0
1,3800.3,0,0,0.450235536,0,1,1,8,0,0
1,3800.3,0,1,0.248416269,0,1,1,7,3,0
1,3800.3,0,0,0,0,1,0,5,0,0
0,1791.94,0,6,1.411225905,0,1,0,6,0,0
2,3800.3,0,0,3.129274611,0,1,1,6,0,0
0,3800.3,1,0,8.774300247,0,1,0,3,2,0
0,3800.3,0,0,0.003507766,0,1,1,5,0,0
0,3800.3,0,6,0,0,1,0,4,0,0
2,3800.3,0,3,4.628611923,0,1,1,5,0,0
0,1791.94,0,4,9.683142647,0,1,1,8,0,0
1,3800.3,0,0,9.576474506,0,0,0,5,0,0
0,3800.3,0,0,6.373555805,0,0,0,3,0,0
0,1791.94,0,1,3.650408623,0,1,0,5,4,0
0,1791.94,0,1,0,0,1,1,5,2,0
1,3800.3,0,1,0,0,1,0,5,0,0
1,3800.3,0,3,0.049358168,0,1,1,4,0,0
2,3800.3,0,1,2.03176542,0,0,0,6,3,0
0,3800.3,0,2,0,0,1,0,4,0,0
1,3800.3,0,5,0.503703083,0,1,1,5,0,0
0,1791.94,0,0,2.742762796,0,1,0,8,0,0
0,1791.94,0,0,0.09473858,1,0,1,4,1,0
1,3800.3,0,0,0.47519487,0,1,0,6,3,0
0,3800.3,0,0,0.187548298,0,1,1,4,0,0
0,1791.94,0,1,0.150523782,0,1,0,7,1,0
0,1791.94,1,0,5.096564508,1,1,0,6,0,0
0,3800.3,0,1,0.676639824,0,1,0,5,2,0
0,1791.94,0,0,0.130864872,0,1,0,9,0,0
2,1791.94,0,1,5.223418035,0,1,0,5,0,0
3,3800.3,0,1,0,0,1,0,5,0,0
2,3800.3,0,12,0.343416727,0,1,1,7,4,0
1,1791.94,0,1,0.232749073,0,0,1,5,0,0
3,3800.3,0,0,9.747460513,0,1,0,5,2,0
1,1791.94,1,0,0.547299271,0,1,1,3,0,0
2,3800.3,0,0,0.027389695,0,1,0,2,0,0
1,1791.94,0,4,0,0,1,0,7,0,0
1,1791.94,2,0,5.39557684,0,1,0,4,0,0
0,3800.3,0,1,0.162163629,0,1,1,5,0,0
0,3800.3,0,0,0.311062984,0,1,1,7,0,0
0,1791.94,0,0,8.236455948,0,1,1,5,0,0
0,3800.3,0,1,0,0,1,1,5,0,0
1,3800.3,0,0,0.068728778,0,1,1,5,0,0
0,3800.3,0,4,0,0,1,1,9,0,0
1,1791.94,0,0,0,0,1,1,6,0,0
1,3800.3,0,0,0,0,1,0,6,2,0
2,1791.94,0,0,4.379966527,0,0,1,3,0,0
1,3800.3,0,0,2.146507115,0,0,0,8,3,0
0,1791.94,0,0,0.63900942,0,1,0,5,0,0
1,3800.3,0,12,0.925656134,0,1,1,6,0,0
0,3800.3,1,0,0.624926532,0,0,0,5,0,0
3,3800.3,0,0,0,0,1,0,5,0,0
1,3800.3,0,1,0.078704273,1,0,1,6,3,0
1,3800.3,0,0,4.277251444,0,0,1,4,0,0
1,3800.3,0,3,0,0,1,1,5,3,0
0,1791.94,0,0,0,0,1,1,6,0,0
2,1791.94,0,2,1.305611313,0,1,0,5,0,0
0,3800.3,0,2,0.051454285,0,1,1,5,0,0
0,3800.3,0,5,0.15630364,1,1,0,6,0,0
1,3800.3,0,0,0,1,0,1,5,0,0
0,1791.94,0,0,0.045756395,0,0,1,5,0,0
0,3800.3,0,3,2.578884421,0,1,0,5,1,0
1,3800.3,0,4,6.157646295,0,1,1,7,0,0
1,1791.94,0,0,5.665697785,0,1,0,6,1,0
0,3800.3,0,1,0,0,1,1,7,0,0
1,1791.94,0,5,0.975949003,0,0,1,5,0,0
0,1791.94,1,1,7.670675188,0,1,1,5,0,0
0,3800.3,0,5,0.688337264,0,1,1,3,0,0
0,3800.3,0,0,0,0,0,1,4,0,0
1,1791.94,0,3,0,0,1,1,7,0,0
0,3800.3,0,0,0.123882302,0,1,1,6,0,0
0,1791.94,0,1,0,0,0,1,6,2,0
1,3800.3,0,1,0,0,0,1,7,1,0
1,3800.3,0,0,0.294204172,0,0,0,7,0,0
0,1791.94,0,3,0.12900285,0,1,1,4,0,0
1,3800.3,0,1,0,0,0,0,2,0,0
0,3800.3,0,0,10,0,1,0,6,0,0
0,3800.3,0,5,0.404183514,0,1,1,4,0,0
0,3800.3,0,0,1.549877628,0,1,0,4,0,0
1,1791.94,0,0,0,0,1,0,5,0,0
0,1791.94,0,2,0,0,0,1,6,2,0
0,3800.3,0,0,8.971868951,0,1,0,2,0,0
1,3800.3,0,0,0.746774006,0,1,1,5,3,0
1,3800.3,0,0,0,0,1,0,2,0,0
0,1791.94,0,3,7.84201532,0,1,0,7,2,0
0,3800.3,0,1,8.666731837,0,0,0,5,0,0
3,1791.94,1,10,0.037038426,0,1,0,5,0,0
1,3800.3,0,2,0.182807121,0,1,1,7,0,0
0,3800.3,0,0,9.863383145,0,1,0,5,0,0
1,3800.3,0,0,8.957263555,0,0,1,6,6,0
1,1791.94,0,0,0,0,1,1,6,0,0
0,1791.94,0,0,3.42157686,0,1,0,9,0,0
0,1791.94,0,0,0,0,1,0,3,0,0
0,1791.94,0,1,0.893069501,0,1,1,7,0,0
1,1791.94,2,0,0,0,1,1,4,0,0
0,3800.3,0,1,0.040670945,0,0,0,2,0,0
1,3800.3,0,1,5.99298926,1,0,1,4,0,0
1,1791.94,0,3,0.07362731,0,1,1,4,3,0
1,1791.94,0,0,0.203123378,0,0,1,5,0,0
0,1791.94,0,1,0.041566889,0,1,1,5,0,0
0,3800.3,0,1,2.673998509,0,1,0,8,0,0
1,3800.3,0,0,0.305990494,0,1,0,5,1,0
0,3800.3,0,0,0,0,1,0,5,0,0
1,1791.94,0,5,0.136322698,0,1,1,6,0,0
4,1791.94,0,0,5.128628794,0,1,1,6,0,0
3,3800.3,0,0,2.396813321,1,1,1,6,0,0
1,3800.3,0,0,0,0,1,0,7,0,0
0,3800.3,0,1,0.064268698,0,1,0,5,0,0
0,1791.94,1,2,6.543464597,0,1,0,5,0,0
1,3800.3,0,0,0,0,1,1,7,0,0
0,1791.94,0,1,1.709015833,0,1,1,9,0,0
4,1791.94,0,3,0,0,1,1,5,0,0
0,3800.3,0,6,0.445031303,0,1,0,6,0,0
2,1791.94,1,0,1.700015749,0,1,0,7,0,0
0,3800.3,1,10,6.112315871,0,0,0,5,0,0
3,3800.3,0,1,1.737169443,0,1,0,4,0,0
0,3800.3,0,4,0.737513763,0,0,0,3,0,0
2,3800.3,0,1,0.116242863,0,1,0,7,0,0
1,1791.94,0,1,1.870516943,1,0,1,5,0,0
0,3800.3,0,0,0.333332222,1,0,0,7,0,0
2,1791.94,0,3,0.80080281,0,1,0,5,0,0
0,3800.3,0,1,3.949628973,0,1,1,6,2,0
0,3800.3,0,6,3.1592738,0,0,0,7,3,0
0,1791.94,0,2,0.690116216,0,1,0,6,2,0
3,3800.3,0,0,0,1,1,1,3,1,0
0,1791.94,0,0,0,0,0,0,5,0,0
3,3800.3,0,0,0,1,1,0,6,0,0
0,1791.94,0,0,5.383465984,0,1,0,5,0,0
1,3800.3,0,1,0.241643355,0,1,0,5,0,0
1,3800.3,0,5,1.705363074,0,0,0,6,0,0
0,3800.3,0,0,0.776946767,0,0,0,4,0,0
0,1791.94,0,0,0.038386473,0,1,1,8,1,0
0,1791.94,0,6,0.819231193,0,1,1,3,0,0
1,1791.94,0,8,0,0,1,0,4,0,0
0,1791.94,0,0,0,0,1,0,5,0,0
3,3800.3,0,5,0.252699915,0,0,1,7,1,0
3,3800.3,0,0,0,0,1,0,5,0,0
1,3800.3,0,1,5.999940001,0,1,1,8,0,0
0,3800.3,0,0,6.088603517,0,0,0,8,4,0
0,3800.3,0,1,0.000617867,0,1,0,6,0,0
0,1791.94,0,1,0.313653712,0,1,0,7,0,0
2,3800.3,0,0,2.915479321,0,0,1,6,0,0
1,1791.94,0,0,0,1,1,0,5,0,0
1,3800.3,0,1,3.657441088,0,0,0,5,4,0
0,1791.94,0,1,4.206526824,0,1,0,6,0,0
0,1791.94,0,0,0.035611361,0,0,1,4,3,0
0,3800.3,0,1,0,0,1,1,7,0,0
0,3800.3,0,0,9.972918502,0,1,1,4,0,0
1,1791.94,0,1,0.849945079,0,0,1,3,2,0
2,3800.3,0,1,0,0,1,0,5,0,0
0,3800.3,0,0,0.496041899,0,1,0,4,0,0
1,3800.3,0,0,0.002588872,0,1,0,4,2,0
0,3800.3,0,1,3.198582074,1,1,0,5,2,0
1,3800.3,0,1,0,0,1,1,5,0,0
1,1791.94,2,1,0.721725122,0,1,0,9,0,0
0,3800.3,1,0,1.97707158,0,1,0,7,0,0
0,1791.94,0,1,3.204454395,0,1,1,4,0,0
1,3800.3,0,4,0,0,1,1,3,4,0
